OrderID,OrderDate,Week,Month,Year,ProductID,ProductCategory,ProductName,UnitsSold,UnitPrice,Revenue,CostPerUnit,Profit,StoreID,Region,PromotionApplied,Holiday,CustomerSegment,Temperature,FootTraffic,ProfitPerUnit,ProfitMargin
ORD09608,2021-08-11,32,8,2021,TO_666,Toys,Action Figure,8.0,420.85,3366.8,289.39,1051.6800000000003,STORE_10,West,No,No,Wholesale,12.6,94.0,131.46000000000004,31.236782701675185
ORD09609,2024-09-15,37,9,2024,GR_365,Grocery,Cereal,16.0,345.62,5529.92,176.89,2699.6800000000003,STORE_33,West,No,No,Online,31.0,95.0,168.73000000000002,48.81951275967826
ORD09610,2021-08-27,34,8,2021,BO_582,Books,Biography,9.0,136.34,1227.06,77.79,526.9499999999999,STORE_46,West,False,No,Online,37.7,102.0,58.54999999999999,42.94411031245416
ORD09611,2021-06-09,23,6,2021,CL_969,Clothng,Unknown Product,7.0,365.96,2561.72,201.64,1150.2399999999998,STORE_50,East,False,No,Online,20.1,93.0,164.31999999999996,44.90108208547382
ORD09612,2022-07-29,30,7,2022,TO_737,Toys,Board Game,9.0,185.91,1673.19,142.61,389.6999999999998,STORE_7,South,No,No,Online,21.2,100.0,43.29999999999998,23.290839653595814
ORD09613,2021-03-31,13,3,2021,CL_319,Clothng,Unknown Product,6.0,202.65,1215.9,104.47,589.0800000000002,STORE_38,West,No,No,Wholesale,15.6,90.0,98.18000000000002,48.44806316308908
ORD09614,2022-04-15,15,4,2022,GR_121,Grocery,Cereal,7.0,486.25,3403.75,256.19,1610.42,STORE_26,West,No,No,Retail,36.8,109.0,230.06,47.31311053984576
ORD09615,2021-10-07,40,10,2021,HO_665,Home,Blender,13.0,305.55,3972.15,161.85,1868.1000000000004,STORE_19,East,No,No,Retail,28.3,104.0,143.70000000000002,47.029945999018175
ORD09616,2023-05-13,19,5,2023,EL_565,Electronics,Headphones,9.0,375.57,3380.13,239.27,1226.6999999999998,STORE_33,South,No,No,Retail,34.1,94.0,136.29999999999998,36.2915035812232
ORD09617,2022-08-16,33,8,2022,CL_601,Clothng,Unknown Product,12.0,22.24,266.88,15.98,75.12,STORE_13,East,No,No,Retail,37.5,108.0,6.260000000000001,28.14748201438849
ORD09618,2023-07-25,30,7,2023,CL_851,Clothing,T-Shirt,14.0,123.63,1730.82,82.55,575.1199999999999,STORE_9,West,False,No,Retail,15.9,99.0,41.07999999999999,33.228180862250255
ORD09619,2023-10-23,43,10,2023,BO_440,Books,Novel,12.0,300.2,3602.3999999999996,221.37,945.9599999999996,STORE_32,North,No,No,Online,22.7,98.0,78.82999999999997,26.259160559626903
ORD09620,2022-02-10,6,2,2022,GR_137,Grocery,Cereal,7.0,212.48,1487.36,147.85,452.40999999999985,STORE_44,South,False,No,Retail,26.2,84.0,64.62999999999998,30.41698042168674
ORD09621,2024-09-29,39,9,2024,BO_576,Books,Novel,8.0,476.15,3809.2,328.43,1181.7599999999998,STORE_8,East,False,No,Retail,34.9,77.0,147.71999999999997,31.023837026147216
ORD09622,2021-10-10,40,10,2021,EL_799,Electrnics,Unknown Product,12.0,420.37,5044.4400000000005,333.45,1043.0400000000009,STORE_18,North,Yes,No,Wholesale,32.9,100.0,86.92000000000007,20.677022622927435
ORD09623,2024-06-16,24,6,2024,BO_850,Books,Novel,18.0,121.75,2191.5,87.86,610.02,STORE_17,North,No,No,Wholesale,0.5,98.0,33.89,27.835728952772072
ORD09624,2022-05-18,20,5,2022,TO_383,Toys,Puzzle,12.0,74.5,894.0,56.53,215.64,STORE_45,West,Yes,No,Online,12.1,90.0,17.97,24.120805369127517
ORD09625,2023-02-22,8,2,2023,EL_513,Electronics,Laptop,6.0,138.78,832.6800000000001,94.71,264.4200000000001,STORE_30,East,False,No,Retail,16.3,118.0,44.070000000000014,31.755296152183316
ORD09626,2021-08-13,32,8,2021,BO_868,Books,Comics,8.0,268.62,2148.96,186.13,659.9200000000001,STORE_14,South,Yes,No,Wholesale,27.0,94.0,82.49000000000001,30.70880798153526
ORD09627,2021-06-03,22,6,2021,GR_664,Grocery,Cereal,7.0,13.42,93.94,8.34,35.56,STORE_27,North,False,No,Retail,27.9,96.0,5.08,37.85394932935917
ORD09628,2023-11-13,46,11,2023,CL_199,Clothng,Unknown Product,13.0,372.6,4843.8,290.96,1061.3200000000006,STORE_14,South,False,No,Retail,27.4,90.0,81.64000000000004,21.91089640365004
ORD09629,2024-02-10,6,2,2024,EL_971,Electrnics,Unknown Product,5.0,372.99,1864.95,186.65,931.7,STORE_4,South,Yes,No,Retail,25.1,100.0,186.34,49.95844392611062
ORD09630,2024-08-25,34,8,2024,BO_733,Books,Biography,10.0,143.43,1434.3000000000002,103.52,399.10000000000014,STORE_42,North,False,No,Wholesale,18.1,85.0,39.91000000000001,27.825420065537205
ORD09631,2023-02-20,8,2,2023,EL_448,Electronics,Smartphone,13.0,321.36,4177.68,236.29,1105.9100000000003,STORE_44,East,No,No,Retail,24.8,107.0,85.07000000000002,26.471869554393834
ORD09632,2021-10-16,41,10,2021,EL_842,Electrnics,Unknown Product,10.0,425.3,4253.0,214.07,2112.3,STORE_39,South,No,No,Retail,32.9,91.0,211.23000000000002,49.66611803432872
ORD09633,2022-02-05,5,2,2022,GR_785,Grocery,Milk,9.0,305.69,2751.21,182.05,1112.76,STORE_40,East,Yes,No,Retail,4.6,101.0,123.64,40.44620367038503
ORD09634,2023-09-18,38,9,2023,GR_305,Grocery,Cereal,9.0,134.15,1207.3500000000001,89.23,404.2800000000001,STORE_37,West,False,No,Wholesale,37.2,94.0,44.92000000000001,33.48490495713754
ORD09635,2021-11-10,45,11,2021,EL_404,Electrnics,Unknown Product,5.0,249.04,1245.2,145.5,517.7,STORE_44,South,Yes,No,Wholesale,26.1,94.0,103.54,41.57565049791199
ORD09636,2022-02-25,8,2,2022,CL_310,Clothng,Unknown Product,8.0,34.53,276.24,23.45,88.64000000000001,STORE_36,North,False,No,Wholesale,18.6,87.0,11.080000000000002,32.08803938604113
ORD09637,2022-07-07,27,7,2022,CL_135,Clothng,Unknown Product,2.0,51.99,103.98,26.97,50.040000000000006,STORE_34,West,Yes,No,Retail,33.9,118.0,25.020000000000003,48.124639353721875
ORD09638,2023-01-20,3,1,2023,EL_795,Electronics,Smartphone,13.0,435.54,5662.02,346.66,1155.4400000000005,STORE_7,West,False,No,Online,35.1,110.0,88.88000000000004,20.40685126509621
ORD09639,2022-10-18,42,10,2022,EL_883,Electronics,Smartphone,9.0,94.79,853.11,60.5,308.61,STORE_37,North,Yes,No,Retail,26.3,100.0,34.29,36.17470197278194
ORD09640,2023-12-02,48,12,2023,CL_201,Clothng,Unknown Product,7.0,385.7,2699.9,291.84,657.0200000000002,STORE_40,West,Yes,No,Retail,31.3,107.0,93.86000000000003,24.334975369458135
ORD09641,2024-05-01,18,5,2024,GR_958,Grocery,Eggs,12.0,244.7,2936.3999999999996,185.84,706.3199999999997,STORE_7,North,False,No,Online,22.9,103.0,58.85999999999998,24.05394360441356
ORD09642,2024-07-14,28,7,2024,GR_779,Grocery,Bread,14.0,258.57,3619.98,155.89,1437.52,STORE_24,South,No,No,Wholesale,8.7,110.0,102.67999999999999,39.71071663379356
ORD09643,2021-06-17,24,6,2021,HO_887,Home,Microwave,8.0,230.3,1842.4,117.67,901.0400000000001,STORE_37,South,No,No,Wholesale,16.6,108.0,112.63000000000001,48.90577507598785
ORD09644,2024-11-22,47,11,2024,GR_532,Grocery,Bread,9.0,136.0,1224.0,90.27,411.57000000000005,STORE_12,North,Yes,No,Retail,16.6,82.0,45.730000000000004,33.62500000000001
ORD09645,2023-11-22,47,11,2023,HO_268,Home,Blender,10.0,12.53,125.3,7.88,46.5,STORE_23,East,No,No,Retail,19.3,100.0,4.65,37.110933758978454
ORD09646,2023-04-26,17,4,2023,TO_873,Toys,Puzzle,10.0,358.67,3586.7000000000003,268.42,902.5,STORE_7,West,False,No,Retail,8.1,95.0,90.25,25.16240555385173
ORD09647,2021-01-30,4,1,2021,CL_368,Clothing,T-Shirt,9.0,272.73,2454.57,161.33,1002.6000000000001,STORE_3,South,Yes,No,Online,5.3,108.0,111.40000000000002,40.84625820408463
ORD09648,2024-05-03,18,5,2024,TO_901,Toys,Action Figure,8.0,472.28,3778.24,304.05,1345.8399999999997,STORE_16,West,False,No,Online,2.0,108.0,168.22999999999996,35.620818158719395
ORD09649,2022-10-12,41,10,2022,EL_118,Electrnics,Unknown Product,13.0,86.69,1126.97,48.65,494.5200000000001,STORE_12,North,Yes,No,Retail,15.0,107.0,38.040000000000006,43.88049371323106
ORD09650,2021-11-09,45,11,2021,BO_710,Books,Novel,14.0,165.35,2314.9,116.38,685.5800000000002,STORE_33,West,False,No,Online,31.6,108.0,48.97000000000001,29.61596613244633
ORD09651,2023-04-12,15,4,2023,CL_269,Clothng,Unknown Product,11.0,380.79,4188.6900000000005,199.12,1998.3700000000003,STORE_2,South,False,No,Wholesale,1.0,86.0,181.67000000000004,47.7087108379947
ORD09652,2021-09-30,39,9,2021,EL_406,Electrnics,Unknown Product,10.0,437.3,4373.0,226.07,2112.3,STORE_13,North,Yes,No,Retail,38.5,103.0,211.23000000000002,48.3032243311228
ORD09653,2022-01-16,2,1,2022,CL_988,Clothng,Unknown Product,5.0,447.76,2238.8,320.79,634.8500000000001,STORE_7,East,False,No,Retail,16.1,100.0,126.97000000000003,28.356708951223876
ORD09654,2023-05-04,18,5,2023,CL_901,Clothing,Jacket,8.0,399.71,3197.68,280.79,951.3599999999997,STORE_19,North,False,No,Retail,15.9,105.0,118.91999999999996,29.751569888168916
ORD09655,2023-04-26,17,4,2023,BO_632,Books,Comics,11.0,133.03,1463.33,85.35,524.48,STORE_47,South,No,No,Wholesale,37.6,100.0,47.68,35.841539502367894
ORD09656,2023-12-14,50,12,2023,BO_103,Books,Comics,13.0,490.22,6372.860000000001,382.3,1402.96,STORE_3,West,No,Yes,Online,16.8,89.0,107.92,22.01460568724246
ORD09657,2024-03-06,10,3,2024,HO_648,Home,Vacuum,13.0,27.42,356.46000000000004,16.25,145.21000000000004,STORE_24,North,False,No,Retail,11.7,76.0,11.170000000000003,40.736688548504745
ORD09658,2022-04-23,16,4,2022,TO_878,Toys,Board Game,13.0,36.35,472.55,21.44,193.82999999999998,STORE_37,North,No,No,Retail,1.3,95.0,14.909999999999998,41.01788170563961
ORD09659,2024-09-01,35,9,2024,HO_791,Home,Lamp,7.0,287.43,2012.01,205.71,572.04,STORE_43,West,False,No,Retail,27.3,110.0,81.72,28.431270222314996
ORD09660,2023-07-30,30,7,2023,CL_610,Clothng,Unknown Product,11.0,78.93,868.23,59.71,211.41999999999996,STORE_21,North,No,No,Retail,31.7,97.0,19.219999999999995,24.350690485240083
ORD09661,2024-05-24,21,5,2024,HO_651,Home,Blender,5.0,227.99,1139.95,118.7,546.45,STORE_15,South,No,No,Retail,7.9,102.0,109.29,47.93631299618404
ORD09662,2024-03-18,12,3,2024,TO_435,Toys,Doll,11.0,126.52,1391.72,84.55,461.6700000000001,STORE_31,East,False,No,Retail,5.6,82.0,41.970000000000006,33.17262092949731
ORD09663,2024-04-10,15,4,2024,EL_121,Electronics,Laptop,7.0,388.29,2718.03,249.6,970.8300000000002,STORE_27,West,Yes,No,Online,24.2,102.0,138.69000000000003,35.71814880630457
ORD09664,2024-04-26,17,4,2024,CL_459,Clothng,Unknown Product,10.0,290.45,2904.5,149.86,1405.8999999999999,STORE_28,East,Yes,No,Retail,9.9,97.0,140.58999999999997,48.40420037872267
ORD09665,2022-05-29,21,5,2022,CL_258,Clothng,Unknown Product,12.0,341.73,4100.76,268.64,877.0800000000004,STORE_21,North,No,No,Retail,8.8,100.0,73.09000000000003,21.388230474351104
ORD09666,2022-06-26,25,6,2022,CL_492,Clothng,Unknown Product,8.0,83.33,666.64,65.6,141.84000000000003,STORE_3,North,Yes,No,Retail,33.5,110.0,17.730000000000004,21.276851074042966
ORD09667,2022-12-01,48,12,2022,BO_263,Books,Comics,13.0,204.97,2664.61,137.19,881.1400000000001,STORE_12,North,False,No,Wholesale,14.1,109.0,67.78,33.068253890813295
ORD09668,2022-03-16,11,3,2022,CL_619,Clothng,Unknown Product,5.0,24.76,123.80000000000001,15.81,44.750000000000014,STORE_34,East,Yes,No,Online,26.0,102.0,8.950000000000003,36.147011308562206
ORD09669,2024-01-07,1,1,2024,HO_619,Home,Microwave,10.0,175.53,1755.3,101.27,742.6,STORE_43,West,Yes,No,Retail,17.5,81.0,74.26,42.30615849142597
ORD09670,2024-02-02,5,2,2024,HO_788,Home,Microwave,8.0,15.47,123.76,9.08,51.120000000000005,STORE_23,North,Yes,No,Online,13.7,99.0,6.390000000000001,41.305753070458955
ORD09671,2022-10-31,44,10,2022,CL_881,Clothing,Jacket,14.0,166.98,2337.72,85.49,1140.86,STORE_16,North,Yes,No,Online,23.6,98.0,81.49,48.802251766678644
ORD09672,2022-06-06,23,6,2022,GR_132,Grocery,Bread,12.0,189.68,2276.16,141.56,577.4399999999998,STORE_5,South,Yes,No,Wholesale,11.6,101.0,48.11999999999998,25.36904259805988
ORD09673,2023-12-20,51,12,2023,TO_133,Toys,Puzzle,6.0,411.92,2471.52,299.38,675.24,STORE_28,East,False,Yes,Wholesale,7.7,88.0,112.54,27.32083899786366
ORD09674,2024-11-20,47,11,2024,CL_214,Clothng,Unknown Product,10.0,183.6,1836.0,116.24,673.6000000000001,STORE_43,South,False,No,Online,10.9,87.0,67.36000000000001,36.6884531590414
ORD09675,2021-12-08,49,12,2021,EL_624,Electrnics,Unknown Product,8.0,423.81,3390.48,257.57,1329.92,STORE_1,East,False,No,Retail,21.5,93.0,166.24,39.22512446615229
ORD09676,2022-01-22,3,1,2022,TO_926,Toys,Action Figure,14.0,416.82,5835.48,331.39,1196.0199999999995,STORE_37,North,No,No,Retail,15.5,93.0,85.42999999999996,20.495657598003927
ORD09677,2022-01-02,52,1,2022,EL_562,Electrnics,Unknown Product,7.0,310.38,2172.66,230.45,559.51,STORE_24,West,No,No,Retail,30.2,89.0,79.92999999999999,25.752303627811074
ORD09678,2023-09-20,38,9,2023,HO_462,Home,Lamp,9.0,234.01,2106.09,117.26,1050.75,STORE_3,East,No,No,Retail,14.7,102.0,116.75,49.89103029785051
ORD09679,2023-07-03,27,7,2023,TO_386,Toys,Board Game,9.0,322.67,2904.03,237.39,767.5200000000004,STORE_29,East,False,No,Retail,17.8,105.0,85.28000000000004,26.429479034307512
ORD09680,2023-07-07,27,7,2023,CL_301,Clothng,Unknown Product,11.0,138.93,1528.23,88.38,556.0500000000001,STORE_38,West,No,No,Retail,24.2,103.0,50.550000000000004,36.38522997192831
ORD09681,2024-07-07,27,7,2024,GR_680,Grocery,Bread,10.0,492.34,4923.4,367.95,1243.8999999999996,STORE_3,West,False,No,Retail,-0.4,107.0,124.38999999999996,25.26506073038956
ORD09682,2021-10-15,41,10,2021,BO_238,Books,Novel,6.0,139.75,838.5,86.59,318.96000000000004,STORE_21,North,Yes,No,Wholesale,28.0,103.0,53.160000000000004,38.03935599284437
ORD09683,2021-03-02,9,3,2021,HO_454,Home,Microwave,10.0,495.8,4958.0,372.09,1237.1000000000004,STORE_31,North,No,No,Retail,38.5,92.0,123.71000000000004,24.951593384429213
ORD09684,2024-03-30,13,3,2024,TO_883,Toys,Board Game,6.0,47.0,282.0,32.0,90.0,STORE_14,North,No,No,Retail,27.6,100.0,15.0,31.914893617021278
ORD09685,2023-09-30,39,9,2023,EL_371,Electronics,Tablet,8.0,151.3,1210.4,112.58,309.7600000000001,STORE_25,East,No,No,Retail,15.3,97.0,38.72000000000001,25.591539986781235
ORD09686,2024-08-23,34,8,2024,CL_783,Clothing,Jeans,10.0,278.25,2782.5,194.03,842.2,STORE_10,East,False,No,Retail,-0.3,110.0,84.22,30.267744833782572
ORD09687,2022-05-15,19,5,2022,BO_537,Books,Comics,4.0,308.14,1232.56,187.74,481.5999999999999,STORE_28,West,No,No,Retail,19.3,94.0,120.39999999999998,39.073148568832345
ORD09688,2023-01-28,4,1,2023,TO_435,Toys,Action Figure,11.0,273.89,3012.79,187.41,951.2800000000002,STORE_24,East,No,No,Retail,17.7,102.0,86.48000000000002,31.574719778013076
ORD09689,2021-07-09,27,7,2021,BO_420,Books,Comics,8.0,180.14,1441.12,133.05,376.7199999999998,STORE_2,South,No,No,Retail,36.2,108.0,47.089999999999975,26.14077939380481
ORD09690,2023-08-04,31,8,2023,CL_724,Clothing,Jeans,9.0,348.49,3136.41,260.62,790.8299999999999,STORE_39,East,No,No,Retail,19.5,104.0,87.86999999999999,25.214496829177307
ORD09691,2022-04-20,16,4,2022,EL_817,Electrnics,Unknown Product,18.0,148.46,2672.28,88.66,1076.4000000000003,STORE_14,North,False,No,Online,43.0,106.0,59.80000000000002,40.28021015761822
ORD09692,2023-05-22,21,5,2023,CL_298,Clothing,Sneakers,13.0,271.95,3535.35,194.29,1009.5799999999999,STORE_26,West,Yes,No,Retail,13.2,85.0,77.66,28.556719985291412
ORD09693,2024-06-29,26,6,2024,BO_880,Books,Biography,13.0,194.84,2532.92,123.75,924.1700000000001,STORE_46,West,No,No,Wholesale,2.9,94.0,71.09,36.48634777253131
ORD09694,2024-09-14,37,9,2024,CL_854,Clothing,Jacket,10.0,44.57,445.7,23.96,206.09999999999997,STORE_19,East,No,No,Wholesale,21.6,99.0,20.609999999999996,46.24186672649764
ORD09695,2021-03-01,9,3,2021,BO_962,Books,Biography,11.0,243.12,2674.32,162.54,886.3800000000003,STORE_46,West,No,No,Retail,21.7,101.0,80.58000000000003,33.1441263573544
ORD09696,2023-08-22,34,8,2023,GR_128,Grocery,Cereal,10.0,90.23,902.3000000000001,48.0,422.30000000000007,STORE_47,North,No,No,Wholesale,33.0,103.0,42.230000000000004,46.80261553806938
ORD09697,2023-04-04,14,4,2023,CL_876,Clothng,Unknown Product,11.0,21.34,234.74,13.18,89.76000000000002,STORE_19,North,False,No,Online,22.0,81.0,8.160000000000002,38.23805060918464
ORD09698,2021-04-29,17,4,2021,GR_244,Grocery,Eggs,11.0,439.75,4837.25,347.62,1013.4299999999998,STORE_3,North,Yes,No,Wholesale,29.9,104.0,92.12999999999998,20.950540079590674
ORD09699,2023-01-14,2,1,2023,TO_871,Toys,Action Figure,10.0,25.11,251.1,14.85,102.6,STORE_42,East,False,No,Wholesale,29.7,101.0,10.26,40.86021505376344
ORD09700,2024-10-20,42,10,2024,EL_575,Electrnics,Unknown Product,13.0,469.31,6101.03,264.57,2661.62,STORE_49,South,False,No,Retail,33.0,114.0,204.73999999999998,43.62574843919797
ORD09701,2023-12-18,51,12,2023,EL_328,Electronics,Headphones,6.0,441.73,2650.38,227.89,1283.0400000000002,STORE_37,South,No,No,Retail,8.0,100.0,213.84000000000003,48.40966201073054
ORD09702,2021-08-06,31,8,2021,CL_717,Clothing,Jeans,11.0,39.76,437.35999999999996,23.62,177.53999999999996,STORE_34,East,No,No,Retail,2.9,104.0,16.139999999999997,40.59356136820925
ORD09703,2023-02-16,7,2,2023,BO_616,Books,Novel,15.0,66.59,998.85,36.3,454.35,STORE_42,East,No,No,Retail,13.9,83.0,30.290000000000003,45.487310406968014
ORD09704,2022-02-18,7,2,2022,BO_296,Books,Textbook,6.0,126.82,760.92,65.38,368.64,STORE_2,South,Yes,No,Retail,27.7,92.0,61.44,48.44661725279924
ORD09705,2024-02-27,9,2,2024,BO_430,Books,Novel,10.0,465.84,4658.4,247.94,2178.9999999999995,STORE_24,North,Yes,No,Retail,16.2,80.0,217.89999999999995,46.77571698437231
ORD09706,2022-03-02,9,3,2022,HO_607,Home,Vacuum,8.0,184.68,1477.44,106.36,626.5600000000001,STORE_21,North,Yes,No,Retail,26.8,85.0,78.32000000000001,42.40849036170674
ORD09707,2023-07-28,30,7,2023,EL_101,Electrnics,Unknown Product,3.0,322.88,968.64,186.54,409.02,STORE_7,East,Yes,No,Online,17.9,102.0,136.34,42.22621407333994
ORD09708,2021-05-18,20,5,2021,GR_159,Grocery,Eggs,6.0,182.88,1097.28,110.11,436.62,STORE_9,South,Yes,No,Retail,9.3,101.0,72.77,39.791119860017496
ORD09709,2022-12-27,52,12,2022,BO_666,Books,Novel,8.0,285.58,2284.64,192.18,747.1999999999998,STORE_13,North,Yes,No,Online,11.7,116.0,93.39999999999998,32.70537152461656
ORD09710,2023-02-01,5,2,2023,BO_439,Books,Comics,14.0,476.05,6664.7,266.6,2932.2999999999993,STORE_37,North,Yes,No,Wholesale,21.5,110.0,209.44999999999996,43.99747925638062
ORD09711,2021-01-31,4,1,2021,EL_633,Electronics,Tablet,9.0,79.69,717.21,53.81,232.92000000000002,STORE_48,South,Yes,No,Retail,26.3,90.0,25.880000000000003,32.47584389509349
ORD09712,2024-03-30,13,3,2024,CL_124,Clothing,Sneakers,8.0,441.35,3530.8,347.43,751.3600000000001,STORE_29,South,False,No,Retail,41.2,106.0,93.92000000000002,21.28016313583324
ORD09713,2021-01-04,1,1,2021,CL_857,Clothing,Jacket,14.0,318.86,4464.04,173.19,2039.38,STORE_26,South,False,No,Wholesale,15.1,88.0,145.67000000000002,45.68462648184156
ORD09714,2021-04-20,16,4,2021,CL_242,Clothing,Jacket,6.0,497.52,2985.12,297.64,1199.28,STORE_27,East,False,No,Retail,31.5,124.0,199.88,40.175269335906094
ORD09715,2022-12-23,51,12,2022,CL_368,Clothng,Unknown Product,7.0,90.45,633.15,62.19,197.82,STORE_41,North,No,No,Online,9.8,115.0,28.259999999999998,31.24378109452736
ORD09716,2024-10-01,40,10,2024,HO_381,Home,Vacuum,9.0,488.65,4397.849999999999,328.18,1444.2299999999996,STORE_46,South,False,No,Retail,37.7,108.0,160.46999999999994,32.839455643098326
ORD09717,2021-12-22,51,12,2021,CL_304,Clothng,Unknown Product,9.0,92.49,832.41,55.77,330.47999999999996,STORE_10,South,False,No,Retail,30.5,90.0,36.72,39.701589361012
ORD09718,2021-01-21,3,1,2021,CL_503,Clothing,Jeans,9.0,187.82,1690.3799999999999,120.56,605.3399999999999,STORE_43,West,False,No,Retail,17.5,92.0,67.25999999999999,35.81088276008945
ORD09719,2024-11-25,48,11,2024,EL_915,Electronics,Tablet,9.0,304.78,2743.0199999999995,225.07,717.3899999999996,STORE_31,West,Yes,No,Retail,25.5,108.0,79.70999999999997,26.153290898352903
ORD09720,2021-06-16,24,6,2021,EL_204,Electrnics,Unknown Product,13.0,31.12,404.56,21.88,120.12,STORE_4,East,False,No,Retail,19.3,103.0,9.24,29.691516709511568
ORD09721,2021-01-28,4,1,2021,GR_139,Grocery,Eggs,4.0,148.06,592.24,84.42,254.56,STORE_24,North,False,No,Online,23.1,86.0,63.64,42.98257463190598
ORD09722,2021-12-12,49,12,2021,TO_702,Toys,Doll,7.0,127.0,889.0,90.11,258.23,STORE_17,East,Yes,Yes,Retail,38.6,95.0,36.89,29.04724409448819
ORD09723,2022-09-30,39,9,2022,CL_885,Clothing,T-Shirt,8.0,180.95,1447.6,106.78,593.3599999999999,STORE_15,North,Yes,No,Retail,29.0,98.0,74.16999999999999,40.989223542415026
ORD09724,2021-07-26,30,7,2021,CL_852,Clothng,Unknown Product,7.0,385.99,2701.9300000000003,288.96,679.2100000000005,STORE_50,North,Yes,No,Retail,37.4,102.0,97.03000000000007,25.1379569418897
ORD09725,2024-06-25,26,6,2024,BO_541,Books,Textbook,8.0,334.37,2674.96,219.44,919.44,STORE_29,North,Yes,No,Retail,11.5,107.0,114.93,34.37210276041511
ORD09726,2024-04-11,15,4,2024,BO_589,Books,Biography,10.0,107.92,1079.2,58.45,494.70000000000005,STORE_24,North,Yes,No,Retail,28.4,119.0,49.470000000000006,45.83951074870274
ORD09727,2022-10-17,42,10,2022,GR_248,Grocery,Bread,6.0,235.52,1413.1200000000001,122.94,675.4800000000001,STORE_34,North,False,No,Retail,27.5,99.0,112.58000000000003,47.800611413043484
ORD09728,2023-03-15,11,3,2023,TO_853,Toys,Board Game,13.0,204.74,2661.62,151.44,692.8999999999999,STORE_19,West,False,No,Online,-6.999999999999998,124.0,53.29999999999999,26.033017485591476
ORD09729,2024-12-06,49,12,2024,EL_638,Electronics,Headphones,6.0,442.17,2653.02,296.0,877.02,STORE_43,North,Yes,No,Retail,44.0,119.0,146.17,33.05742135377796
ORD09730,2022-09-26,39,9,2022,HO_877,Home,Microwave,10.0,474.91,4749.1,261.66,2132.5,STORE_19,North,False,No,Retail,29.9,100.0,213.25,44.90324482533533
ORD09731,2024-09-14,37,9,2024,GR_259,Grocery,Bread,9.0,243.21,2188.89,155.18,792.2699999999998,STORE_35,North,False,No,Retail,32.5,96.0,88.02999999999997,36.1950577690062
ORD09732,2023-07-16,28,7,2023,CL_236,Clothng,Unknown Product,8.0,281.0,2248.0,223.73,458.1600000000001,STORE_34,East,No,No,Wholesale,32.1,110.0,57.27000000000001,20.38078291814947
ORD09733,2023-03-29,13,3,2023,TO_679,Toys,Action Figure,9.0,121.94,1097.46,66.35,500.31000000000006,STORE_15,West,No,No,Retail,13.8,103.0,55.59,45.587994095456786
ORD09734,2023-03-18,11,3,2023,EL_918,Electronics,Laptop,16.0,459.71,7355.36,246.53,3410.8799999999997,STORE_18,North,Yes,No,Wholesale,19.7,100.0,213.17999999999998,46.372713232255116
ORD09735,2023-10-01,39,10,2023,GR_970,Grocery,Bread,10.0,280.47,2804.7000000000003,218.71,617.6000000000004,STORE_36,West,False,No,Retail,7.7,108.0,61.76000000000003,22.020180411452216
ORD09736,2021-06-27,25,6,2021,GR_311,Grocery,Bread,8.0,393.88,3151.04,259.23,1077.1999999999998,STORE_47,North,False,No,Retail,8.3,90.0,134.64999999999998,34.18553874276429
ORD09737,2024-11-28,48,11,2024,GR_252,Grocery,Cereal,9.0,332.78,2995.0199999999995,262.49,632.6099999999997,STORE_1,North,Yes,No,Retail,24.1,104.0,70.28999999999996,21.12206262395576
ORD09738,2023-02-22,8,2,2023,CL_749,Clothing,Jacket,13.0,129.42,1682.4599999999998,93.04,472.9399999999998,STORE_4,North,Yes,No,Retail,23.1,96.0,36.37999999999999,28.11002936176788
ORD09739,2023-02-26,8,2,2023,EL_769,Electrnics,Unknown Product,10.0,236.23,2362.2999999999997,137.36,988.6999999999996,STORE_20,West,False,No,Online,7.7,124.0,98.86999999999996,41.85327858443041
ORD09740,2024-05-30,22,5,2024,TO_144,Toys,Puzzle,15.0,249.45,3741.75,144.28,1577.5500000000002,STORE_7,East,False,No,Online,10.2,124.0,105.17000000000002,42.16075365804771
ORD09741,2022-08-07,31,8,2022,BO_161,Books,Comics,9.0,312.75,2814.75,161.56,1360.71,STORE_7,East,Yes,No,Online,24.9,103.0,151.19,48.34212629896083
ORD09742,2024-05-11,19,5,2024,EL_929,Electrnics,Unknown Product,12.0,266.27,3195.24,195.67,847.1999999999998,STORE_44,South,Yes,No,Retail,25.5,99.0,70.59999999999998,26.514440229841885
ORD09743,2021-04-24,16,4,2021,GR_825,Grocery,Cereal,9.0,60.49,544.41,36.67,214.37999999999994,STORE_42,West,False,No,Retail,8.4,81.0,23.819999999999993,39.37840965448834
ORD09744,2024-08-09,32,8,2024,GR_318,Grocery,Bread,10.0,209.04,2090.4,137.41,716.3000000000002,STORE_10,East,No,No,Retail,30.0,112.0,71.63000000000002,34.26616915422886
ORD09745,2021-11-18,46,11,2021,GR_127,Grocery,Cereal,15.0,318.46,4776.9,187.57,1963.35,STORE_21,South,No,No,Retail,4.7,101.0,130.89,41.100923192865665
ORD09746,2021-03-09,10,3,2021,TO_518,Toys,Puzzle,8.0,286.56,2292.48,191.98,756.6400000000001,STORE_32,South,No,No,Online,27.9,96.0,94.58000000000001,33.00530429927415
